,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
1165147,25/5/2021,May-21,3403434,9066250-50,21022057,81,9126371-71,1830,4874.21
1165148,25/5/2021,May-21,3403434,9066250-50,21022057,82,9122762-62,1570,3582.9
1165149,25/5/2021,May-21,3403434,9066250-50,21022057,83,9246621-21,275,436.76
1165150,25/5/2021,May-21,3403434,9066250-50,21022057,84,9246621-21,775,1230.86
1165151,25/5/2021,May-21,3403434,9066250-50,21022057,86,9375091-91,936,1927.6
1165152,25/5/2021,May-21,3403434,9066250-50,21022057,87,911748-48,5,453.07
1165153,25/5/2021,May-21,3403434,9066250-50,21022057,89,9117372-72,750,1988.03
1165154,25/5/2021,May-21,3403434,9066250-50,21022057,91,841360-60,1008,1325.12
1165155,25/5/2021,May-21,3403434,9066250-50,21022057,92,841360-60,888,1167.36
1165156,25/5/2021,May-21,3403434,9066250-50,21022057,93,9117381-81,1200,2435.76
1165157,25/5/2021,May-21,3403434,9066250-50,21022057,94,8803271-71,1100,723.36
1165158,25/5/2021,May-21,3403434,9066250-50,21022057,95,8755761-61,1000,657.6
1165159,25/5/2021,May-21,3403434,9066250-50,21022057,96,9375141-41,816,1339.55
1165160,25/5/2021,May-21,3403434,9066250-50,21022057,97,9375141-41,504,827.37
1165161,25/5/2021,May-21,3403434,9066250-50,21022057,98,8902742-42,350,300.69
1165162,25/5/2021,May-21,3403434,9066250-50,21022057,100,9357392-92,1,568.4
1165163,25/5/2021,May-21,3403434,9066250-50,21022057,101,9117533-33,2,1378.36
1165164,25/5/2021,May-21,3403434,9066250-50,21022057,103,946468-68,1,121.93
1177313,26/5/2021,May-21,3403434,5029913-13,21018152,1,500811-11,9940,60340.77
1177314,26/5/2021,May-21,3403434,5029913-13,21027239,1,9375091-91,1092,2248.86
1177315,26/5/2021,May-21,3403434,5029913-13,21027239,2,9117372-72,975,2584.43
1177316,26/5/2021,May-21,3403434,5029913-13,21027239,3,9375141-41,672,1103.16
1177317,26/5/2021,May-21,3403434,5029913-13,21027239,4,9375161-61,660,1508.96
1177318,26/5/2021,May-21,3403434,5029913-13,21027239,5,9122741-41,980,2478.81
1177319,26/5/2021,May-21,3403434,5029913-13,21027239,6,9122762-62,900,2053.89
1177320,26/5/2021,May-21,3403434,5029913-13,21027239,7,9126461-61,775,1685.24
1177321,26/5/2021,May-21,3403434,5029913-13,21027239,8,9126711-11,1360,3553.95
1177322,26/5/2021,May-21,3403434,5029913-13,21027239,9,9226051-51,725,457.98
1177323,26/5/2021,May-21,3403434,5029913-13,21027239,10,9245921-21,1980,4563.7
1177324,26/5/2021,May-21,3403434,5029913-13,21027239,11,953017-17,660,2288.48
1177325,26/5/2021,May-21,3403434,5029913-13,21027239,13,996714-14,500,1498.65
1177326,26/5/2021,May-21,3403434,5029913-13,21034425,1,918777-77,960,1561.92
1177327,26/5/2021,May-21,3403434,5029913-13,21034425,2,830622-22,1800,2736.18
1177328,26/5/2021,May-21,3403434,5029913-13,21034813,1,802052-52,1200,1236.84
1177329,26/5/2021,May-21,3403434,5029913-13,21034813,2,802063-63,560,453.26
1177330,26/5/2021,May-21,3403434,5029913-13,21034813,3,875586-86,700,982.66
1177331,26/5/2021,May-21,3403434,5029913-13,21034813,4,875593-93,475,1087.28
1177332,26/5/2021,May-21,3403434,5029913-13,21034813,5,9246351-51,200,276.32
1177333,26/5/2021,May-21,3403434,5029913-13,21034813,6,8297732-32,768,1388.93
1177334,26/5/2021,May-21,3403434,5029913-13,21034813,7,8871561-61,840,977.34
1197132,27/5/2021,May-21,3403434,5340672-72,21001837,1,837396-96,2800,1148
1197133,27/5/2021,May-21,3403434,5340672-72,21001837,2,8969961-61,3500,3780
1197134,27/5/2021,May-21,3403434,5340672-72,21001837,3,9240111-11,3456,1710.72
1197135,27/5/2021,May-21,3403434,5340672-72,21001838,1,952547-47,3600,2772
1197136,27/5/2021,May-21,3403434,5340672-72,21001838,2,8949591-91,9000,4410
1206812,28/5/2021,May-21,3403434,5029913-13,21034769,1,802052-52,1200,1236.84
1206813,28/5/2021,May-21,3403434,5029913-13,21034769,2,802051-51,1200,1236.84
1206814,28/5/2021,May-21,3403434,5029913-13,21034769,3,802054-54,1200,1236.84
1206815,28/5/2021,May-21,3403434,5029913-13,21034769,4,802063-63,560,453.26
1206816,28/5/2021,May-21,3403434,5029913-13,21034769,5,8128741-41,5040,12174.12
1206817,28/5/2021,May-21,3403434,5029913-13,21034769,6,875586-86,700,982.66
1206818,28/5/2021,May-21,3403434,5029913-13,21034769,7,875711-11,500,727.15
1206819,28/5/2021,May-21,3403434,5029913-13,21034769,8,1199005728-28,576,1242.03
1206820,28/5/2021,May-21,3403434,5029913-13,21034769,9,875593-93,950,2174.55
1206821,28/5/2021,May-21,3403434,5029913-13,21034769,10,802078-78,400,505.88
1206822,28/5/2021,May-21,3403434,5029913-13,21034769,11,830865-65,600,1077.72
1206823,28/5/2021,May-21,3403434,5029913-13,21034769,12,802064-64,1120,906.53
1206824,28/5/2021,May-21,3403434,5029913-13,21034769,13,802077-77,2880,3642.34
1206825,28/5/2021,May-21,3403434,5029913-13,21034769,14,8803271-71,1400,920.64
1206826,28/5/2021,May-21,3403434,5029913-13,21034769,15,875710-10,700,579.88
1206827,28/5/2021,May-21,3403434,5029913-13,21034769,17,9202962-62,375,955.65
1206828,28/5/2021,May-21,3403434,5029913-13,21034769,18,8871292-92,1120,1883.84
1206829,28/5/2021,May-21,3403434,5029913-13,21034769,19,893133-33,380,579.08
1206830,28/5/2021,May-21,3403434,5029913-13,21034769,20,897785-85,560,708.23
1206831,28/5/2021,May-21,3403434,5029913-13,21034769,21,902126-26,1120,1883.84
1206832,28/5/2021,May-21,3403434,5029913-13,21034769,22,905470-70,500,727.15
1206833,28/5/2021,May-21,3403434,5029913-13,21034769,23,9078342-42,240,505.37
1206834,28/5/2021,May-21,3403434,5029913-13,21034769,24,935588-88,1120,3300.3
1206835,28/5/2021,May-21,3403434,5029913-13,21034769,25,942103-03,560,1218.17
1206836,28/5/2021,May-21,3403434,5029913-13,21034769,26,9672961-61,1600,3237.6
1206837,28/5/2021,May-21,3403434,5029913-13,21034769,27,992668-68,1400,2956.8
1206838,28/5/2021,May-21,3403434,5029913-13,21034769,28,999916-16,1120,1883.84
1206839,28/5/2021,May-21,3403434,5029913-13,21034769,29,8022932-32,1400,3549.98
1206840,28/5/2021,May-21,3403434,5029913-13,21034769,30,896049-49,150,513.9
1206841,28/5/2021,May-21,3403434,5029913-13,21034769,31,841360-60,432,567.91
1206842,28/5/2021,May-21,3403434,5029913-13,21034769,32,920293-93,375,777.79
1206843,28/5/2021,May-21,3403434,5029913-13,21034769,33,937508-08,520,1584.91
1206844,28/5/2021,May-21,3403434,5029913-13,21034769,34,888681-81,336,813.76
1206845,28/5/2021,May-21,3403434,5029913-13,21034769,35,8755831-31,500,1576.4
1206846,28/5/2021,May-21,3403434,5029913-13,21034769,36,875582-82,700,617.54
1219469,31/5/2021,May-21,3403434,5293132-32,21035554,1,875711-11,25,27.99
1219470,31/5/2021,May-21,3403434,5293132-32,21035554,2,802077-77,20,18.5
1219471,31/5/2021,May-21,3403434,5293132-32,21035554,3,8803271-71,25,12.66
1219472,31/5/2021,May-21,3403434,5293132-32,21035554,4,902126-26,20,25.9
1219473,31/5/2021,May-21,3403434,5293132-32,21035554,5,920293-93,25,39.91
1219474,31/5/2021,May-21,3403434,5293132-32,21035554,6,8902742-42,25,17.4
1219475,31/5/2021,May-21,3403434,5293132-32,21035554,7,942082-82,20,26.77
1219476,31/5/2021,May-21,3403434,5293132-32,21035554,8,8022932-32,20,39.04
1219477,31/5/2021,May-21,3403434,5293132-32,21035554,9,8031256-56,20,13.63
1219478,31/5/2021,May-21,3403434,5293132-32,21035554,10,841360-60,24,26.99
1219479,31/5/2021,May-21,3403434,5293132-32,21035554,11,9373901-01,20,10.22
1219480,31/5/2021,May-21,3403434,5293132-32,21035554,12,927868-68,25,9.49
1219481,31/5/2021,May-21,3403434,5293132-32,21035554,13,927871-71,25,8.88
1219482,31/5/2021,May-21,3403434,5293132-32,21035554,14,8128704-04,20,19.57
1219483,31/5/2021,May-21,3403434,5293132-32,21035554,15,824758-58,20,29.5
1219484,31/5/2021,May-21,3403434,5293132-32,21035554,16,802070-70,20,24.73
1219485,31/5/2021,May-21,3403434,5293132-32,21035554,17,802063-63,20,12.46
1219486,31/5/2021,May-21,3403434,5293132-32,21035554,18,802054-54,20,15.87
1219487,31/5/2021,May-21,3403434,5293132-32,21035554,19,802052-52,20,15.87
1219488,31/5/2021,May-21,3403434,5293132-32,21035554,20,802051-51,20,15.87
1219489,31/5/2021,May-21,3403434,5293132-32,21035554,21,802796-96,20,18.4
1219490,31/5/2021,May-21,3403434,5293132-32,21035554,22,1199005728-28,12,19.92
1219491,31/5/2021,May-21,3403434,5293132-32,21035554,23,937556-56,20,15.87
1219492,31/5/2021,May-21,3403434,5293132-32,21035554,24,937555-55,20,15.87
1219493,31/5/2021,May-21,3403434,5293132-32,21035554,25,937554-54,20,15.87
1219494,31/5/2021,May-21,3403434,5293132-32,21035554,26,933949-49,20,25.9
1219495,31/5/2021,May-21,3403434,5293132-32,21035554,27,875708-08,25,25.68
1219496,31/5/2021,May-21,3403434,5293132-32,21035554,28,8755921-21,25,10.22
1219497,31/5/2021,May-21,3403434,5293132-32,21035554,29,8755761-61,25,12.66
1219498,31/5/2021,May-21,3403434,5293132-32,21035554,30,872726-26,10,6.38
1219499,31/5/2021,May-21,3403434,5293132-32,21035554,31,830864-64,10,14.55
1219500,31/5/2021,May-21,3403434,5293132-32,21035554,32,8308611-11,20,12.75
1219501,31/5/2021,May-21,3403434,5293132-32,21035554,33,8308581-81,10,6.38
1219502,31/5/2021,May-21,3403434,5293132-32,21035554,34,837395-95,20,20.15
1219503,31/5/2021,May-21,3403434,5293132-32,21035554,35,837394-94,20,20.15
1219504,31/5/2021,May-21,3403434,5293132-32,21035554,36,889228-28,20,12.56
1219505,31/5/2021,May-21,3403434,5293132-32,21035554,37,946050-50,20,33.49
1219506,31/5/2021,May-21,3403434,5293132-32,21035554,38,8871292-92,20,25.9
1219507,31/5/2021,May-21,3403434,5293132-32,21035554,39,895956-56,20,20.83
1219508,31/5/2021,May-21,3403434,5293132-32,21035554,40,942865-65,25,52.69
1219509,31/5/2021,May-21,3403434,5293132-32,21035554,41,872725-25,10,6.38
1219510,31/5/2021,May-21,3403434,5293132-32,21035554,42,926446-46,10,8.57
1219511,31/5/2021,May-21,3403434,5293132-32,21035554,43,8297356-56,12,21.09
1219512,31/5/2021,May-21,3403434,5293132-32,21035554,44,921215-15,25,40.11
1219513,31/5/2021,May-21,3403434,5293132-32,21035554,45,8803261-61,25,12.66
1219514,31/5/2021,May-21,3403434,5293132-32,21035554,46,8803232-32,25,19.71
1219515,31/5/2021,May-21,3403434,5293132-32,21035554,47,802078-78,20,18.5
1219516,31/5/2021,May-21,3403434,5293132-32,21035554,48,875593-93,25,41.85
1219517,31/5/2021,May-21,3403434,5293132-32,21035554,49,937508-08,26,61
1219518,31/5/2021,May-21,3403434,5293132-32,21035554,50,943452-52,20,24.53
1219519,31/5/2021,May-21,3403434,5293132-32,21035554,51,875586-86,25,27.02
1219520,31/5/2021,May-21,3403434,5293132-32,21035554,52,8575614-14,12,18.22
1219521,31/5/2021,May-21,3403434,5293132-32,21035554,53,937443-43,20,92.19
1219522,31/5/2021,May-21,3403434,5293132-32,21035554,54,944023-23,20,45.56
1219523,31/5/2021,May-21,3403434,5293132-32,21035554,55,9226051-51,25,13.51
1219524,31/5/2021,May-21,3403434,5293132-32,21035554,56,9226031-31,25,13.51
1219525,31/5/2021,May-21,3403434,5293132-32,21035554,57,992656-56,20,11.49
1219526,31/5/2021,May-21,3403434,5293132-32,21035554,58,964805-05,20,15.87
1219527,31/5/2021,May-21,3403434,5293132-32,21035554,59,964806-06,20,15.87
1220023,31/5/2021,May-21,3403434,5003451-51,21035518,1,802051-51,20,15.87
1220024,31/5/2021,May-21,3403434,5003451-51,21035518,2,802052-52,30,23.8
1220025,31/5/2021,May-21,3403434,5003451-51,21035518,3,802054-54,20,15.87
1220026,31/5/2021,May-21,3403434,5003451-51,21035518,4,830864-64,10,14.55
1220027,31/5/2021,May-21,3403434,5003451-51,21035518,5,830863-63,30,43.66
1220028,31/5/2021,May-21,3403434,5003451-51,21035518,6,830865-65,10,14.55
1220029,31/5/2021,May-21,3403434,5003451-51,21035518,7,937556-56,20,15.87
1220030,31/5/2021,May-21,3403434,5003451-51,21035518,8,937554-54,20,15.87
1220031,31/5/2021,May-21,3403434,5003451-51,21035518,9,8957921-21,20,13.92
1220032,31/5/2021,May-21,3403434,5003451-51,21035518,10,872726-26,30,19.13
1220033,31/5/2021,May-21,3403434,5003451-51,21035518,11,872721-21,30,19.13
1220034,31/5/2021,May-21,3403434,5003451-51,21035518,12,872723-23,30,43.66
1220035,31/5/2021,May-21,3403434,5003451-51,21035518,13,802063-63,20,12.46
1220036,31/5/2021,May-21,3403434,5003451-51,21035518,14,802064-64,20,12.46
1220037,31/5/2021,May-21,3403434,5003451-51,21035518,15,902126-26,20,25.9
1220038,31/5/2021,May-21,3403434,5003451-51,21035518,16,950639-39,40,103.58
1220039,31/5/2021,May-21,3403434,5003451-51,21035518,17,946718-18,20,93.46
1220040,31/5/2021,May-21,3403434,5003451-51,21035518,18,887776-76,20,19.47
1220041,31/5/2021,May-21,3403434,5003451-51,21035518,19,895956-56,20,20.83
1220042,31/5/2021,May-21,3403434,5003451-51,21035518,20,8871292-92,20,25.9
1220043,31/5/2021,May-21,3403434,5003451-51,21035518,21,8922912-12,20,25.9
1220044,31/5/2021,May-21,3403434,5003451-51,21035518,22,992668-68,25,40.64
1220045,31/5/2021,May-21,3403434,5003451-51,21035518,23,9672961-61,20,31.15
1220046,31/5/2021,May-21,3403434,5003451-51,21035518,24,992579-79,20,93.46
1220047,31/5/2021,May-21,3403434,5003451-51,21035518,25,8794084-84,20,43.71
1220048,31/5/2021,May-21,3403434,5003451-51,21035518,26,875586-86,25,27.02
1220049,31/5/2021,May-21,3403434,5003451-51,21035518,27,892273-73,25,27.02
1220050,31/5/2021,May-21,3403434,5003451-51,21035518,28,8206444-44,20,16.65
1220051,31/5/2021,May-21,3403434,5003451-51,21035518,29,880336-36,25,18.86
1220052,31/5/2021,May-21,3403434,5003451-51,21035518,30,8902764-64,25,7.91
1220053,31/5/2021,May-21,3403434,5003451-51,21035518,31,8902753-53,25,13.14
1220054,31/5/2021,May-21,3403434,5003451-51,21035518,32,9245611-11,20,21.03
1220055,31/5/2021,May-21,3403434,5003451-51,21035518,33,8803232-32,25,19.71
1220056,31/5/2021,May-21,3403434,5003451-51,21035518,34,8803271-71,25,12.66
1220057,31/5/2021,May-21,3403434,5003451-51,21035518,35,8803261-61,25,12.66
1220058,31/5/2021,May-21,3403434,5003451-51,21035518,36,964859-59,20,24.73
1220059,31/5/2021,May-21,3403434,5003451-51,21035518,37,875710-10,25,15.94
1220060,31/5/2021,May-21,3403434,5003451-51,21035518,39,9581661-61,24,52.57
1220061,31/5/2021,May-21,3403434,5003451-51,21035518,40,8757121-21,25,17.52
1220062,31/5/2021,May-21,3403434,5003451-51,21035518,41,841360-60,24,26.99
1220063,31/5/2021,May-21,3403434,5003451-51,21035518,42,8128704-04,20,19.57
1220064,31/5/2021,May-21,3403434,5003451-51,21035518,43,8128741-41,20,37.19
1220065,31/5/2021,May-21,3403434,5003451-51,21035518,45,888695-95,25,31.15
1220066,31/5/2021,May-21,3403434,5003451-51,21035518,46,8297356-56,12,21.09
1220067,31/5/2021,May-21,3403434,5003451-51,21035518,47,992712-12,20,29.01
1220068,31/5/2021,May-21,3403434,5003451-51,21035518,48,976883-83,20,29.01
1232405,1/6/2021,May-21,3403434,9066250-50,21022259,1,9049263-63,740,1342.95
1232406,1/6/2021,May-21,3403434,9066250-50,21022259,2,82902912-12,1440,2385.65
1232407,1/6/2021,May-21,3403434,9066250-50,21022259,3,841362-62,1536,2264.06
1232408,1/6/2021,May-21,3403434,9066250-50,21022259,4,830865-65,1800,3233.16
1232409,1/6/2021,May-21,3403434,9066250-50,21022259,5,953017-17,1530,5305.12
1232410,1/6/2021,May-21,3403434,9066250-50,21022259,7,8804012-12,960,3146.4
1232411,1/6/2021,May-21,3403434,9066250-50,21022259,8,9226071-71,1700,2393.26
1232412,1/6/2021,May-21,3403434,9066250-50,21022259,9,9126451-51,2650,3661.24
1232413,1/6/2021,May-21,3403434,9066250-50,21022259,10,9126461-61,775,1685.24
1232414,1/6/2021,May-21,3403434,9066250-50,21022259,11,9246621-21,1375,2183.78
1232415,1/6/2021,May-21,3403434,9066250-50,21022259,13,9375091-91,1664,3426.84
1232416,1/6/2021,May-21,3403434,9066250-50,21022259,14,9117372-72,1350,3578.45
1232417,1/6/2021,May-21,3403434,9066250-50,21022259,15,841360-60,1776,2334.73
1232418,1/6/2021,May-21,3403434,9066250-50,21022259,16,9375141-41,1464,2403.3
1232419,1/6/2021,May-21,3403434,9066250-50,21022259,17,8902742-42,1300,1116.83
1232420,1/6/2021,May-21,3403434,9066250-50,21022259,18,9375161-61,1280,2926.46
1232421,1/6/2021,May-21,3403434,9066250-50,21022259,19,8128741-41,1720,4154.66
1232422,1/6/2021,May-21,3403434,9066250-50,21022259,20,8902772-72,1400,1597.82
1232423,1/6/2021,May-21,3403434,9066250-50,21022259,21,9291861-61,1260,4451.96
1232424,1/6/2021,May-21,3403434,9066250-50,21022259,22,8803312-12,912,2989.08
1232425,1/6/2021,May-21,3403434,9066250-50,21022259,23,9357393-93,3,1705.19
1236692,1/6/2021,May-21,3403434,5340672-72,21001913,1,837396-96,5600,2296
1236693,1/6/2021,May-21,3403434,5340672-72,21001913,2,8969961-61,3500,3780
1245151,2/6/2021,May-21,3403434,5002915-15,21034333,1,9700921-21,1,522.79
1245152,2/6/2021,May-21,3403434,5002915-15,21034333,2,937946-46,1,328.04
1257682,3/6/2021,May-21,3403434,5029913-13,21036186,1,802051-51,1200,1236.84
1257683,3/6/2021,May-21,3403434,5029913-13,21036186,2,802054-54,1200,1236.84
1257684,3/6/2021,May-21,3403434,5029913-13,21036186,3,872725-25,100,82.84
1257685,3/6/2021,May-21,3403434,5029913-13,21036186,4,897785-85,560,708.23
1257686,3/6/2021,May-21,3403434,5029913-13,21036186,5,9246351-51,1200,1657.92
1257687,3/6/2021,May-21,3403434,5029913-13,21036186,6,964787-87,560,506.41
1257688,3/6/2021,May-21,3403434,5029913-13,21036186,7,9672961-61,800,1618.8
1257689,3/6/2021,May-21,3403434,5029913-13,21036186,8,8022932-32,560,1419.99
1257690,3/6/2021,May-21,3403434,5029913-13,21036186,9,8755831-31,500,1576.4
1257691,3/6/2021,May-21,3403434,5029913-13,21036186,10,937515-15,400,1310.2
1262539,3/6/2021,May-21,3403434,5334855-55,21004464,1,964827-27,500,4855.555507
1299910,8/6/2021,Jun-21,3403434,5002915-15,21037066,1,937443-43,20,92.19
1299911,8/6/2021,Jun-21,3403434,5002915-15,21037066,2,933872-72,20,25.12
1299912,8/6/2021,Jun-21,3403434,5002915-15,21037066,3,8755761-61,25,12.66
1299913,8/6/2021,Jun-21,3403434,5002915-15,21037066,4,944033-33,20,30.76
1299914,8/6/2021,Jun-21,3403434,5002915-15,21037066,5,8803251-51,25,45.63
1299915,8/6/2021,Jun-21,3403434,5002915-15,21037066,7,947708-08,26,31.01
1299916,8/6/2021,Jun-21,3403434,5002915-15,21037066,8,9020801-01,12,35.86
1299917,8/6/2021,Jun-21,3403434,5002915-15,21037066,9,978035-35,12,48.71
1299918,8/6/2021,Jun-21,3403434,5002915-15,21037066,10,920293-93,50,79.83
1299919,8/6/2021,Jun-21,3403434,5002915-15,21037066,11,888695-95,25,31.15
1299920,8/6/2021,Jun-21,3403434,5002915-15,21037066,12,9262741-41,20,8.57
1299921,8/6/2021,Jun-21,3403434,5002915-15,21037066,13,992656-56,20,11.49
1299922,8/6/2021,Jun-21,3403434,5002915-15,21037066,14,8871631-31,20,34.07
1299923,8/6/2021,Jun-21,3403434,5002915-15,21037066,15,918470-70,20,12.95
1299924,8/6/2021,Jun-21,3403434,5002915-15,21037066,16,900338-38,20,22.97
1299925,8/6/2021,Jun-21,3403434,5002915-15,21037066,17,9003561-61,10,10.08
1299926,8/6/2021,Jun-21,3403434,5002915-15,21037066,19,8022921-21,30,29.79
1299927,8/6/2021,Jun-21,3403434,5002915-15,21037066,20,8128704-04,40,39.14
1299928,8/6/2021,Jun-21,3403434,5002915-15,21037066,21,8128741-41,40,74.38
1299929,8/6/2021,Jun-21,3403434,5002915-15,21037066,22,982898-98,90,245.32
1299930,8/6/2021,Jun-21,3403434,5002915-15,21037066,23,943452-52,20,24.53
1299931,8/6/2021,Jun-21,3403434,5002915-15,21037066,24,887776-76,40,38.94
1299932,8/6/2021,Jun-21,3403434,5002915-15,21037066,25,802077-77,60,55.49
1299933,8/6/2021,Jun-21,3403434,5002915-15,21037066,26,802078-78,40,36.99
1299934,8/6/2021,Jun-21,3403434,5002915-15,21037066,27,992668-68,25,40.64
1299935,8/6/2021,Jun-21,3403434,5002915-15,21037066,28,996713-13,20,29.01
1299936,8/6/2021,Jun-21,3403434,5002915-15,21037066,29,8031246-46,20,13.63
1299937,8/6/2021,Jun-21,3403434,5002915-15,21037066,30,802065-65,20,12.46
1299938,8/6/2021,Jun-21,3403434,5002915-15,21037066,31,802063-63,20,12.46
1299939,8/6/2021,Jun-21,3403434,5002915-15,21037066,32,802064-64,20,12.46
1299940,8/6/2021,Jun-21,3403434,5002915-15,21037066,33,802797-97,20,18.4
1299941,8/6/2021,Jun-21,3403434,5002915-15,21037066,34,802798-98,20,18.4
1299942,8/6/2021,Jun-21,3403434,5002915-15,21037066,35,802796-96,20,18.4
1299943,8/6/2021,Jun-21,3403434,5002915-15,21037066,36,8308611-11,10,6.38
1299944,8/6/2021,Jun-21,3403434,5002915-15,21037066,37,918526-26,20,12.75
1299945,8/6/2021,Jun-21,3403434,5002915-15,21037066,38,8308591-91,30,19.13
1299946,8/6/2021,Jun-21,3403434,5002915-15,21037066,39,8308601-01,30,19.13
1299947,8/6/2021,Jun-21,3403434,5002915-15,21037066,40,8308621-21,20,12.75
1299948,8/6/2021,Jun-21,3403434,5002915-15,21037066,41,872726-26,30,19.13
1299949,8/6/2021,Jun-21,3403434,5002915-15,21037066,42,830864-64,40,58.22
1299950,8/6/2021,Jun-21,3403434,5002915-15,21037066,43,830863-63,40,58.22
1299951,8/6/2021,Jun-21,3403434,5002915-15,21037066,44,964848-48,25,12.78
1299952,8/6/2021,Jun-21,3403434,5002915-15,21037066,45,8902753-53,25,13.14
1299953,8/6/2021,Jun-21,3403434,5002915-15,21037066,46,875584-84,25,17.89
